id,official_name,name,maker,barcode,base_amount,base_unit,energy_kcal,protein_g,fat_g,carbohydrate_g,fiber_g,salt_g,calcium_mg,iron_mg,vitamin_a_mcg,vitamin_e_mg,vitamin_b1_mg,vitamin_b2_mg,vitamin_c_mg,saturated_fat_g
mext_11260,＜畜肉類＞　うし　［交雑牛肉］　ばら　脂身つき　生,うし　［交雑牛肉］　ばら　脂身つき　生,,,100,g,445,12.2,44.4,0.3,0,0.2,3,1.4,3,0.5,0.05,0.1,1,
mext_11261,＜畜肉類＞　うし　［交雑牛肉］　もも　脂身つき　生,うし　［交雑牛肉］　もも　脂身つき　生,,,1,個,624,32.8,57.8,0.8,0,0.4,6,4.2,4,0.6,0.16,0.32,2,
mext_11262,＜畜肉類＞　うし　［交雑牛肉］　もも　皮下脂肪なし　生,うし　［交雑牛肉］　もも　皮下脂肪なし　生,,,1,個,500,36.6,43.2,0.8,0,0.4,6,4.6,2,0.4,0.18,0.36,2,
mext_11264,＜畜肉類＞　うし　［交雑牛肉］　もも　皮下脂肪なし　ゆで,うし　［交雑牛肉］　もも　皮下脂肪なし　ゆで,,,1,個,662,51.4,56.4,0.4,0,0.2,6,5.6,0,1.2,0.1,0.3,0,
mext_11263,＜畜肉類＞　うし　［交雑牛肉］　もも　皮下脂肪なし　焼き,うし　［交雑牛肉］　もも　皮下脂肪なし　焼き,,,1,個,626,50,55.2,1,0,0.4,8,5.8,2,1,0.18,0.36,2,
mext_11265,＜畜肉類＞　うし　［交雑牛肉］　もも　赤肉　生,うし　［交雑牛肉］　もも　赤肉　生,,,1,個,444,38.6,35,1,0,0.4,8,4.8,2,0.4,0.2,0.38,2,
mext_11266,＜畜肉類＞　うし　［交雑牛肉］　もも　脂身　生,うし　［交雑牛肉］　もも　脂身　生,,,1,個,1364,9.6,151.6,0.2,0,0.2,4,1,10,1.6,0.04,0.04,,
mext_11267,＜畜肉類＞　うし　［交雑牛肉］　ヒレ　赤肉　生,うし　［交雑牛肉］　ヒレ　赤肉　生,,,100,g,229,19,18,0.4,0,0.1,4,2.7,2,0.1,0.11,0.23,1,
mext_11060,＜畜肉類＞　うし　［輸入牛肉］　かた　脂身つき　生,うし　［輸入牛肉］　かた　脂身つき　生,,,100,g,160,19,10.6,0.1,0,0.1,4,1.1,7,0.6,0.08,0.22,1,
mext_11061,＜畜肉類＞　うし　［輸入牛肉］　かた　皮下脂肪なし　生,うし　［輸入牛肉］　かた　皮下脂肪なし　生,,,1,個,345,49,19.5,0.25,0,0.25,10,2.5,12.5,1.5,0.2,0.575,2.5,
mext_11062,＜畜肉類＞　うし　［輸入牛肉］　かた　赤肉　生,うし　［輸入牛肉］　かた　赤肉　生,,,100,g,114,20.4,4.6,0.1,0,0.1,4,2.4,4,0.6,0.09,0.25,1,
mext_11063,＜畜肉類＞　うし　［輸入牛肉］　かた　脂身　生,うし　［輸入牛肉］　かた　脂身　生,,,100,g,537,7.1,60.5,0,0,0.1,6,0.9,30,1.2,0.03,0.04,1,
mext_11064,＜畜肉類＞　うし　［輸入牛肉］　かたロース　脂身つき　生,うし　［輸入牛肉］　かたロース　脂身つき　生,,,100,g,221,17.9,17.4,0.1,0,0.1,4,1.2,10,0.7,0.07,0.2,1,
mext_11065,＜畜肉類＞　うし　［輸入牛肉］　かたロース　皮下脂肪なし　生,うし　［輸入牛肉］　かたロース　皮下脂肪なし　生,,,1,個,547.5,45,42.75,0.25,0,0.25,10,3,25,1.75,0.175,0.5,2.5,
mext_11066,＜畜肉類＞　うし　［輸入牛肉］　かたロース　赤肉　生,うし　［輸入牛肉］　かたロース　赤肉　生,,,100,g,160,19.7,9.5,0.1,0,0.1,4,2.4,7,0.5,0.07,0.23,2,
mext_11067,＜畜肉類＞　うし　［輸入牛肉］　リブロース　脂身つき　生,うし　［輸入牛肉］　リブロース　脂身つき　生,,,100,g,212,20.1,15.4,0.4,0,0.1,4,2.2,9,0.7,0.08,0.16,2,
mext_11269,＜畜肉類＞　うし　［輸入牛肉］　リブロース　脂身つき　ゆで,うし　［輸入牛肉］　リブロース　脂身つき　ゆで,,,100,g,307,25.8,23.9,0.1,0,0,2,2.7,14,1,0.04,0.14,0,
mext_11268,＜畜肉類＞　うし　［輸入牛肉］　リブロース　脂身つき　焼き,うし　［輸入牛肉］　リブロース　脂身つき　焼き,,,100,g,306,25,23.9,0.3,0,0.1,3,2.9,12,1.1,0.08,0.18,1,
mext_11068,＜畜肉類＞　うし　［輸入牛肉］　リブロース　皮下脂肪なし　生,うし　［輸入牛肉］　リブロース　皮下脂肪なし　生,,,1,個,507.5,50.75,36,1,0,0.25,10,5.5,22.5,1.75,0.2,0.4,5,
mext_11069,＜畜肉類＞　うし　［輸入牛肉］　リブロース　赤肉　生,うし　［輸入牛肉］　リブロース　赤肉　生,,,100,g,163,21.7,9.1,0.4,0,0.1,4,2.3,7,0.6,0.09,0.17,2,
mext_11070,＜畜肉類＞　うし　［輸入牛肉］　リブロース　脂身　生,うし　［輸入牛肉］　リブロース　脂身　生,,,100,g,653,5.7,73.1,0.1,0,0,1,1.1,29,1.6,0.01,0.02,0,
mext_11071,＜畜肉類＞　うし　［輸入牛肉］　サーロイン　脂身つき　生,うし　［輸入牛肉］　サーロイン　脂身つき　生,,,100,g,273,17.4,23.7,0.4,0,0.1,3,1.4,11,0.7,0.05,0.12,1,
mext_11072,＜畜肉類＞　うし　［輸入牛肉］　サーロイン　皮下脂肪なし　生,うし　［輸入牛肉］　サーロイン　皮下脂肪なし　生,,,1,個,545,47.75,41.25,1,0,0.25,10,3.25,20,1.5,0.15,0.325,2.5,
mext_11073,＜畜肉類＞　うし　［輸入牛肉］　サーロイン　赤肉　生,うし　［輸入牛肉］　サーロイン　赤肉　生,,,100,g,127,22,4.4,0.5,0,0.1,4,2.2,4,0.4,0.06,0.16,2,
mext_11074,＜畜肉類＞　うし　［輸入牛肉］　ばら　脂身つき　生,うし　［輸入牛肉］　ばら　脂身つき　生,,,100,g,338,14.4,32.9,0.2,0,0.1,4,1.5,24,1.1,0.05,0.12,1,
mext_11075,＜畜肉類＞　うし　［輸入牛肉］　もも　脂身つき　生,うし　［輸入牛肉］　もも　脂身つき　生,,,1,個,296,39.2,17.2,0.8,0,0.2,6,4.8,10,1,0.16,0.38,2,
mext_11076,＜畜肉類＞　うし　［輸入牛肉］　もも　皮下脂肪なし　生,うし　［輸入牛肉］　もも　皮下脂肪なし　生,,,1,個,266,40,13.4,0.8,0,0.2,6,5,8,0.8,0.18,0.4,2,
mext_11271,＜畜肉類＞　うし　［輸入牛肉］　もも　皮下脂肪なし　ゆで,うし　［輸入牛肉］　もも　皮下脂肪なし　ゆで,,,1,個,408,60,22,0.4,0,0,6,7,16,1.4,0.1,0.36,,
mext_11270,＜畜肉類＞　うし　［輸入牛肉］　もも　皮下脂肪なし　焼き,うし　［輸入牛肉］　もも　皮下脂肪なし　焼き,,,1,個,410,56,28.2,0.8,0,0.2,8,6.6,16,1.2,0.16,0.44,2,
mext_11077,＜畜肉類＞　うし　［輸入牛肉］　もも　赤肉　生,うし　［輸入牛肉］　もも　赤肉　生,,,1,個,234,42.4,8.6,0.8,0,0.2,8,5.2,6,0.8,0.18,0.42,2,
mext_11078,＜畜肉類＞　うし　［輸入牛肉］　もも　脂身　生,うし　［輸入牛肉］　もも　脂身　生,,,1,個,1160,12.6,128.8,0.4,0,0,4,1.8,76,2.4,0.04,0.06,2,
mext_11079,＜畜肉類＞　うし　［輸入牛肉］　そともも　脂身つき　生,うし　［輸入牛肉］　そともも　脂身つき　生,,,1,個,394,37.4,28.6,0.6,0,0.2,8,2.2,18,1.4,0.12,0.32,2,
mext_11080,＜畜肉類＞　うし　［輸入牛肉］　そともも　皮下脂肪なし　生,うし　［輸入牛肉］　そともも　皮下脂肪なし　生,,,1,個,356,38.6,23.8,0.6,0,0.2,8,2,16,1.4,0.12,0.34,2,
mext_11081,＜畜肉類＞　うし　［輸入牛肉］　そともも　赤肉　生,うし　［輸入牛肉］　そともも　赤肉　生,,,1,個,234,42.4,7.8,0.6,0,0.2,8,3.8,6,1.4,0.14,0.38,2,
mext_11082,＜畜肉類＞　うし　［輸入牛肉］　ランプ　脂身つき　生,うし　［輸入牛肉］　ランプ　脂身つき　生,,,100,g,214,18.4,16.4,0.4,0,0.1,3,1.3,11,0.8,0.09,0.24,1,
mext_11083,＜畜肉類＞　うし　［輸入牛肉］　ランプ　皮下脂肪なし　生,うし　［輸入牛肉］　ランプ　皮下脂肪なし　生,,,1,個,435,49.25,27.75,1.25,0,0.25,10,2.75,20,2,0.25,0.65,2.5,
mext_11084,＜畜肉類＞　うし　［輸入牛肉］　ランプ　赤肉　生,うし　［輸入牛肉］　ランプ　赤肉　生,,,100,g,112,21.6,3,0.5,0,0.1,4,2.6,4,0.7,0.11,0.29,1,
mext_11085,＜畜肉類＞　うし　［輸入牛肉］　ヒレ　赤肉　生,うし　［輸入牛肉］　ヒレ　赤肉　生,,,100,g,123,20.5,4.8,0.3,0,0.1,4,2.8,4,0.7,0.1,0.25,1,
mext_11086,＜畜肉類＞　うし　［子牛肉］　リブロース　皮下脂肪なし　生,うし　［子牛肉］　リブロース　皮下脂肪なし　生,,,1,個,235,54.25,2.25,0.75,0,0.5,12.5,4,0,0.25,0.225,0.425,2.5,
mext_11087,＜畜肉類＞　うし　［子牛肉］　ばら　皮下脂肪なし　生,うし　［子牛肉］　ばら　皮下脂肪なし　生,,,1,個,282.5,52.25,9,0,0,0.75,15,4.25,7.5,0.5,0.25,0.45,2.5,
mext_11088,＜畜肉類＞　うし　［子牛肉］　もも　皮下脂肪なし　生,うし　［子牛肉］　もも　皮下脂肪なし　生,,,1,個,214,42.4,5.4,0.4,0,0.2,10,2.6,6,0.2,0.16,0.32,2,
mext_11089,＜畜肉類＞　うし　［ひき肉］　生,うし　［ひき肉］　生,,,100,g,251,17.1,21.1,0.3,0,0.2,6,2.4,13,0.5,0.08,0.19,1,
mext_11272,＜畜肉類＞　うし　［ひき肉］　焼き,うし　［ひき肉］　焼き,,,100,g,280,25.9,21.3,0.4,0,0.2,8,3.4,6,0.7,0.11,0.26,,
mext_11090,＜畜肉類＞　うし　［副生物］　舌　生,うし　［副生物］　舌　生,,,100,g,318,13.3,31.8,0.2,0,0.2,3,2,3,0.9,0.1,0.23,1,
mext_11273,＜畜肉類＞　うし　［副生物］　舌　焼き,うし　［副生物］　舌　焼き,,,100,g,401,20.2,37.1,0.2,0,0.2,4,2.9,3,1.2,0.11,0.36,1,
mext_11091,＜畜肉類＞　うし　［副生物］　心臓　生,うし　［副生物］　心臓　生,,,100,g,128,16.5,7.6,0.1,0,0.2,5,3.3,9,0.6,0.42,0.9,4,
mext_11092,＜畜肉類＞　うし　［副生物］　肝臓　生,うし　［副生物］　肝臓　生,,,100,g,119,19.6,3.7,3.7,0,0.1,5,4,1100,0.3,0.22,3,30,
mext_11093,＜畜肉類＞　うし　［副生物］　じん臓　生,うし　［副生物］　じん臓　生,,,100,g,118,16.7,6.4,0.2,0,0.2,6,4.5,5,0.3,0.46,0.85,3,
mext_11094,＜畜肉類＞　うし　［副生物］　第一胃　ゆで,うし　［副生物］　第一胃　ゆで,,,100,g,166,24.5,8.4,0,0,0.1,11,0.7,1,0.4,0.04,0.14,2,
mext_11095,＜畜肉類＞　うし　［副生物］　第二胃　ゆで,うし　［副生物］　第二胃　ゆで,,,100,g,186,12.4,15.7,0,0,0.1,7,0.6,3,0.3,0.02,0.1,0,
mext_11096,＜畜肉類＞　うし　［副生物］　第三胃　生,うし　［副生物］　第三胃　生,,,100,g,57,11.7,1.3,0,0,0.1,16,6.8,4,0.1,0.04,0.32,4,
mext_11097,＜畜肉類＞　うし　［副生物］　第四胃　ゆで,うし　［副生物］　第四胃　ゆで,,,100,g,308,11.1,30,0,0,0.1,8,1.8,5,0.5,0.05,0.14,0,
mext_11098,＜畜肉類＞　うし　［副生物］　小腸　生,うし　［副生物］　小腸　生,,,100,g,268,9.9,26.1,0,0,0.2,7,1.2,2,0.3,0.07,0.23,15,
mext_11099,＜畜肉類＞　うし　［副生物］　大腸　生,うし　［副生物］　大腸　生,,,100,g,150,9.3,13,0,0,0.2,9,0.8,2,0.2,0.04,0.14,6,
mext_11100,＜畜肉類＞　うし　［副生物］　直腸　生,うし　［副生物］　直腸　生,,,100,g,106,11.6,7,0,0,0.2,9,0.6,2,0.2,0.05,0.15,6,
mext_11101,＜畜肉類＞　うし　［副生物］　腱　ゆで,うし　［副生物］　腱　ゆで,,,100,g,157,31,5.1,,0,0.2,14,0.4,1,0.1,,0.04,0,
mext_11102,＜畜肉類＞　うし　［副生物］　子宮　ゆで,うし　［副生物］　子宮　ゆで,,,100,g,95,18.4,3,0,0,0.2,8,1.2,0,0.2,0.01,0.1,0,
mext_11103,＜畜肉類＞　うし　［副生物］　尾　生,うし　［副生物］　尾　生,,,100,g,440,11.6,47.1,,0,0.1,7,2,20,0.3,0.06,0.17,1,
mext_11274,＜畜肉類＞　うし　［副生物］　横隔膜　生,うし　［副生物］　横隔膜　生,,,100,g,288,14.8,27.3,0.3,0,0.1,2,3.2,4,0.7,0.14,0.35,1,
mext_11296,＜畜肉類＞　うし　［副生物］　横隔膜　ゆで,うし　［副生物］　横隔膜　ゆで,,,100,g,414,21.3,36.7,0.2,0,0.1,3,4.2,5,1,0.08,0.35,,
mext_11297,＜畜肉類＞　うし　［副生物］　横隔膜　焼き,うし　［副生物］　横隔膜　焼き,,,100,g,401,21.1,37.2,0.3,0,0.1,3,4.1,5,1.1,0.15,0.46,1,
mext_11104,＜畜肉類＞　うし　［加工品］　ローストビーフ,うし　［加工品］　ローストビーフ,,,100,g,190,21.7,11.7,0.9,0,0.8,6,2.3,,0.3,0.08,0.25,0,
mext_11105,＜畜肉類＞　うし　［加工品］　コンビーフ缶詰,うし　［加工品］　コンビーフ缶詰,,,100,g,191,19.8,13,1.7,0,1.8,15,3.5,,0.8,0.02,0.14,0,
mext_11106,＜畜肉類＞　うし　［加工品］　味付け缶詰,うし　［加工品］　味付け缶詰,,,100,g,156,19.2,4.4,9.9,0,1.8,8,3.4,,0.7,0.33,0.19,0,
mext_11107,＜畜肉類＞　うし　［加工品］　ビーフジャーキー,うし　［加工品］　ビーフジャーキー,,,100,g,304,54.8,7.8,6.4,0,4.8,13,6.4,5,2.2,0.13,0.45,1,
mext_11108,＜畜肉類＞　うし　［加工品］　スモークタン,うし　［加工品］　スモークタン,,,100,g,273,18.1,23,0.9,0,1.6,6,2.6,18,0.6,0.08,0.27,1,
mext_11109,＜畜肉類＞　うま　肉　赤肉　生,うま　肉　赤肉　生,,,100,g,102,20.1,2.5,0.3,0,0.1,11,4.3,9,0.9,0.1,0.24,1,
mext_11110,＜畜肉類＞　くじら　肉　赤肉　生,くじら　肉　赤肉　生,,,100,g,100,24.1,0.4,0.2,0,0.2,3,2.5,7,0.6,0.06,0.23,1,
mext_11111,＜畜肉類＞　くじら　うねす　生,くじら　うねす　生,,,100,g,328,18.8,31.4,0.2,0,0.4,8,0.4,130,3.1,0.11,0.2,6,
mext_11112,＜畜肉類＞　くじら　本皮　生,くじら　本皮　生,,,100,g,577,9.7,68.8,0.2,0,0.1,6,0.2,130,4.8,0.11,0.05,5,
mext_11113,＜畜肉類＞　くじら　さらしくじら,くじら　さらしくじら,,,100,g,28,5.3,0.9,0,0,0,1,0,8,0.1,0,0,0,
mext_11114,＜畜肉類＞　しか　あかしか　赤肉　生,しか　あかしか　赤肉　生,,,100,g,102,22.3,1.5,0.5,0,0.1,4,3.1,3,0.5,0.21,0.35,1,
mext_11275,＜畜肉類＞　しか　にほんじか　赤肉　生,しか　にほんじか　赤肉　生,,,100,g,119,23.9,4,0.3,0,0.1,4,3.9,4,0.8,0.2,0.35,1,
mext_11294,＜畜肉類＞　しか　にほんじか　えぞしか　赤肉　生,しか　にほんじか　えぞしか　赤肉　生,,,100,g,126,22.6,5.2,0.6,0,0.1,4,3.4,5,0.6,0.21,0.32,1,
mext_11295,＜畜肉類＞　しか　にほんじか　きゅうしゅうじか　赤肉　生,しか　にほんじか　きゅうしゅうじか　赤肉　生,,,100,g,107,22.6,2.5,0.1,0,0.1,3,3.9,3,0.8,0.18,0.34,1,
mext_11311,＜畜肉類＞　しか　にほんじか　ほんしゅうじか　赤肉　生,しか　にほんじか　ほんしゅうじか　赤肉　生,,,100,g,90,21.4,1,0.1,,0.2,4,3.3,2,0.8,0.17,0.3,1,
mext_11115,＜畜肉類＞　ぶた　［大型種肉］　かた　脂身つき　生,ぶた　［大型種肉］　かた　脂身つき　生,,,100,g,201,18.5,14.6,0.2,0,0.1,4,0.5,5,0.3,0.66,0.23,2,
mext_11116,＜畜肉類＞　ぶた　［大型種肉］　かた　皮下脂肪なし　生,ぶた　［大型種肉］　かた　皮下脂肪なし　生,,,1,個,395,49.25,23.25,0.5,0,0.25,10,1,10,0.75,1.775,0.625,5,
mext_11117,＜畜肉類＞　ぶた　［大型種肉］　かた　赤肉　生,ぶた　［大型種肉］　かた　赤肉　生,,,100,g,114,20.9,3.8,0.2,0,0.1,4,1.1,3,0.3,0.75,0.27,2,
mext_11118,＜畜肉類＞　ぶた　［大型種肉］　かた　脂身　生,ぶた　［大型種肉］　かた　脂身　生,,,100,g,663,5.3,72.4,0,0,0.1,2,0.4,16,0.5,0.2,0.05,1,
mext_11119,＜畜肉類＞　ぶた　［大型種肉］　かたロース　脂身つき　生,ぶた　［大型種肉］　かたロース　脂身つき　生,,,100,g,237,17.1,19.2,0.1,0,0.1,4,0.6,6,0.4,0.63,0.23,2,
mext_11120,＜畜肉類＞　ぶた　［大型種肉］　かたロース　皮下脂肪なし　生,ぶた　［大型種肉］　かたロース　皮下脂肪なし　生,,,1,個,530,44.5,40,0.25,0,0.25,10,1.25,15,1,1.65,0.625,5,
mext_11121,＜畜肉類＞　ぶた　［大型種肉］　かたロース　赤肉　生,ぶた　［大型種肉］　かたロース　赤肉　生,,,100,g,146,19.7,7.8,0.1,0,0.2,4,1.1,4,0.3,0.72,0.28,2,
mext_11122,＜畜肉類＞　ぶた　［大型種肉］　かたロース　脂身　生,ぶた　［大型種肉］　かたロース　脂身　生,,,100,g,644,5.4,70.7,0,0,0.1,2,0.4,16,0.8,0.23,0.05,1,
mext_11123,＜畜肉類＞　ぶた　［大型種肉］　ロース　脂身つき　生,ぶた　［大型種肉］　ロース　脂身つき　生,,,100,g,248,19.3,19.2,0.2,0,0.1,4,0.3,6,0.3,0.69,0.15,1,
mext_11125,＜畜肉類＞　ぶた　［大型種肉］　ロース　脂身つき　ゆで,ぶた　［大型種肉］　ロース　脂身つき　ゆで,,,100,g,299,23.9,24.1,0.3,0,0.1,5,0.4,3,,0.54,0.16,,
mext_11124,＜畜肉類＞　ぶた　［大型種肉］　ロース　脂身つき　焼き,ぶた　［大型種肉］　ロース　脂身つき　焼き,,,100,g,310,26.7,22.7,0.3,0,0.1,6,0.4,2,0.1,0.9,0.21,1,
mext_11276,＜畜肉類＞　ぶた　［大型種肉］　ロース　脂身つき　とんかつ,ぶた　［大型種肉］　ロース　脂身つき　とんかつ,,,100,g,429,22,35.9,9.8,0.7,0.3,14,0.6,11,3.5,0.75,0.15,1,
mext_11126,＜畜肉類＞　ぶた　［大型種肉］　ロース　皮下脂肪なし　生,ぶた　［大型種肉］　ロース　皮下脂肪なし　生,,,1,個,475,52.75,29.75,0.75,0,0.25,12.5,0.75,12.5,0.75,1.875,0.4,2.5,
mext_11127,＜畜肉類＞　ぶた　［大型種肉］　ロース　赤肉　生,ぶた　［大型種肉］　ロース　赤肉　生,,,100,g,140,22.7,5.6,0.3,0,0.1,5,0.7,4,0.3,0.8,0.18,1,
mext_11128,＜畜肉類＞　ぶた　［大型種肉］　ロース　脂身　生,ぶた　［大型種肉］　ロース　脂身　生,,,100,g,695,5.1,76.3,0,0,0,1,0.2,15,0.4,0.22,0.05,1,
mext_11129,＜畜肉類＞　ぶた　［大型種肉］　ばら　脂身つき　生,ぶた　［大型種肉］　ばら　脂身つき　生,,,100,g,366,14.4,35.4,0.1,0,0.1,3,0.6,11,0.5,0.51,0.13,1,
mext_11277,＜畜肉類＞　ぶた　［大型種肉］　ばら　脂身つき　焼き,ぶた　［大型種肉］　ばら　脂身つき　焼き,,,100,g,444,19.6,43.9,0.1,0,0.1,4,0.7,11,0.6,0.57,0.14,,
mext_11130,＜畜肉類＞　ぶた　［大型種肉］　もも　脂身つき　生,ぶた　［大型種肉］　もも　脂身つき　生,,,1,個,342,41,20.4,0.4,0,0.2,8,1.4,8,0.6,1.8,0.42,2,
mext_11131,＜畜肉類＞　ぶた　［大型種肉］　もも　皮下脂肪なし　生,ぶた　［大型種肉］　もも　皮下脂肪なし　生,,,1,個,276,43,12,0.4,0,0.2,8,1.4,6,0.6,1.88,0.44,2,
mext_11133,＜畜肉類＞　ぶた　［大型種肉］　もも　皮下脂肪なし　ゆで,ぶた　［大型種肉］　もも　皮下脂肪なし　ゆで,,,1,個,370,57.8,16.2,0.6,0,0.2,10,1.8,2,,1.64,0.46,2,
mext_11132,＜畜肉類＞　ぶた　［大型種肉］　もも　皮下脂肪なし　焼き,ぶた　［大型種肉］　もも　皮下脂肪なし　焼き,,,1,個,372,60.4,15.2,0.6,0,0.2,10,2,2,,2.38,0.56,2,
mext_11134,＜畜肉類＞　ぶた　［大型種肉］　もも　赤肉　生,ぶた　［大型種肉］　もも　赤肉　生,,,1,個,238,44.2,7.2,0.4,0,0.2,8,1.8,6,0.6,1.92,0.46,2,
mext_11135,＜畜肉類＞　ぶた　［大型種肉］　もも　脂身　生,ぶた　［大型種肉］　もも　脂身　生,,,1,個,1222,13,135.2,0,0,0.2,2,1.4,26,1.4,0.68,0.1,2,
mext_11136,＜畜肉類＞　ぶた　［大型種肉］　そともも　脂身つき　生,ぶた　［大型種肉］　そともも　脂身つき　生,,,1,個,442,37.6,33,0.4,0,0.2,8,1,10,0.8,1.58,0.36,2,
mext_11137,＜畜肉類＞　ぶた　［大型種肉］　そともも　皮下脂肪なし　生,ぶた　［大型種肉］　そともも　皮下脂肪なし　生,,,1,個,350,40.4,21.4,0.4,0,0.2,8,1,8,0.8,1.7,0.4,4,
mext_11138,＜畜肉類＞　ぶた　［大型種肉］　そともも　赤肉　生,ぶた　［大型種肉］　そともも　赤肉　生,,,1,個,266,42.8,11,0.4,0,0.2,8,1.8,6,0.8,1.8,0.42,4,
mext_11139,＜畜肉類＞　ぶた　［大型種肉］　そともも　脂身　生,ぶた　［大型種肉］　そともも　脂身　生,,,1,個,1262,13.2,136.2,0,0,0.2,2,1,32,1,0.54,0.1,2,
mext_11140,＜畜肉類＞　ぶた　［大型種肉］　ヒレ　赤肉　生,ぶた　［大型種肉］　ヒレ　赤肉　生,,,100,g,118,22.2,3.7,0.3,0,0.1,3,0.9,3,0.3,1.32,0.25,1,
mext_11278,＜畜肉類＞　ぶた　［大型種肉］　ヒレ　赤肉　焼き,ぶた　［大型種肉］　ヒレ　赤肉　焼き,,,100,g,202,39.3,5.9,0.4,0,0.2,6,1.6,2,0.3,2.09,0.44,1,
mext_11279,＜畜肉類＞　ぶた　［大型種肉］　ヒレ　赤肉　とんかつ,ぶた　［大型種肉］　ヒレ　赤肉　とんかつ,,,100,g,379,25.1,25.3,14.9,0.9,0.4,17,1.3,3,4.1,1.09,0.32,1,
